source_system,validation_mode,curve_family,index_family,underlier_name,target_tenor_months,target_tenor_label,target_tenor_years_exact,execution_timestamp_utc,execution_month,effective_date,expiration_date,observed_rate_pct,observed_rate_decimal,notional_usd,swap_format,cpi_lag_months,index_convention,platform_identifier,cleared_flag,dtcc_dissemination_identifier,source_file
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4527,0.024527,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550401000002901,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4528,0.024528,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550403000003101,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4552,0.024552,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550406000003401,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4562,0.024562,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550407000003501,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4573,0.024573,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550408000003601,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4578,0.024578,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550409000003701,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4597,0.024597,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550410000003801,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4607,0.024607,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550411000003901,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4648,0.024648,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550413000004101,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4692,0.024692,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550415000004301,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4722,0.024722,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550416000004401,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4732,0.024732,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550420000004801,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4743,0.024743,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550421000004901,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4768,0.024768,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550422000005001,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4752,0.024752,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550423000005101,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4772,0.024772,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550425000005301,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.481,0.02481,600000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550426000005401,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4838,0.024838,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550427000005501,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.4868,0.024868,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550428000005601,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.5033,0.025033,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550430000005801,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.5038,0.025038,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550431000005901,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.5103,0.025103,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550433000006101,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.5128,0.025128,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550434000006201,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T16:58:32Z,2026-01,2025-06-15,2035-06-15,2.5507,0.025507,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1818550436000006401,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-01-22T17:49:10Z,2026-01,2026-01-26,2031-01-26,2.466,0.02466,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1819394104000000201,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-22T18:02:34Z,2026-01,2025-06-15,2055-06-15,2.4627,0.024627,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1819589971000000201,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-22T18:17:47Z,2026-01,2025-12-15,2055-12-15,2.466,0.02466,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1819775812000000101,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-22T18:36:40Z,2026-01,2026-01-26,2056-01-26,2.471,0.02471,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,GSEF,I,1819986353000002001,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-22T18:58:45Z,2026-01,2026-01-26,2056-01-26,2.466,0.02466,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1820091370000000201,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-22T19:24:03Z,2026-01,2026-02-02,2036-02-02,2.5,0.025,900000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1820176525000000101,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-22T20:51:33Z,2026-01,2026-01-26,2056-01-26,2.462,0.02462,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1820552493000000101,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-01-23T13:35:40Z,2026-01,2026-01-27,2031-01-27,2.4395,0.024395,670000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1832299328000000201,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-01-23T13:37:51Z,2026-01,2026-01-27,2031-01-27,2.44,0.0244,930000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1832328326000000601,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-23T14:18:23Z,2026-01,2026-01-27,2056-01-27,2.454,0.02454,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1832840392000001401,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-01-23T14:32:33Z,2026-01,2026-01-15,2031-01-15,2.3,0.023,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1832918975000000901,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-23T14:34:52Z,2026-01,2026-01-15,2036-01-15,2.4,0.024,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1832937306000000701,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,240,20Y,20.0,2026-01-23T14:35:55Z,2026-01,2026-01-20,2046-01-20,2.445,0.02445,190000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1832943528000000501,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,240,20Y,20.0,2026-01-23T14:35:55Z,2026-01,2026-01-20,2046-01-20,2.438,0.02438,260000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1832943530000000701,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-01-23T14:35:55Z,2026-01,2026-01-20,2031-01-20,2.3975,0.023975,130000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1832943531000000801,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-01-23T14:35:55Z,2026-01,2026-01-20,2031-01-20,2.3975,0.023975,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1832943532000000901,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,240,20Y,20.0,2026-01-23T14:35:55Z,2026-01,2026-01-20,2046-01-20,2.445,0.02445,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1832943537000001401,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-01-23T14:47:56Z,2026-01,2026-01-20,2031-01-20,2.4,0.024,30000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,N,1832991799000000101,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-01-23T14:47:56Z,2026-01,2026-01-20,2031-01-20,2.4075,0.024075,30000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,N,1832991800000000201,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-01-23T14:47:56Z,2026-01,2026-01-20,2031-01-20,2.3975,0.023975,80000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,N,1832991801000000301,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-01-23T14:47:56Z,2026-01,2026-01-20,2031-01-20,2.3945,0.023945,100000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,N,1832991802000000401,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,240,20Y,20.0,2026-01-23T14:47:56Z,2026-01,2026-01-20,2046-01-20,2.4075,0.024075,30000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,N,1833468717000001501,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,240,20Y,20.0,2026-01-23T14:47:56Z,2026-01,2026-01-20,2046-01-20,2.4,0.024,30000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,N,1833483736000000101,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,240,20Y,20.0,2026-01-23T14:47:56Z,2026-01,2026-01-20,2046-01-20,2.4075,0.024075,30000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,N,1834892919000000101,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-01-23T14:47:56Z,2026-01,2026-01-20,2031-01-20,2.3975,0.023975,80000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,N,1834892920000000201,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-01-23T14:47:56Z,2026-01,2026-01-20,2031-01-20,2.3945,0.023945,100000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,N,1834892921000000301,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,240,20Y,20.0,2026-01-23T14:47:56Z,2026-01,2026-01-20,2046-01-20,2.4,0.024,30000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BILT,N,1834892922000000401,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-23T14:55:34Z,2026-01,2026-01-27,2056-01-27,2.4475,0.024475,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,1833022055000000201,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-23T14:55:34Z,2026-01,2026-01-27,2056-01-27,2.4475,0.024475,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,1833022058000000501,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-23T14:55:34Z,2026-01,2026-01-27,2056-01-27,2.4475,0.024475,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,1833106290000000101,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-23T15:01:27Z,2026-01,2026-01-27,2036-01-27,2.46,0.0246,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,1833044691000000401,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-23T15:01:27Z,2026-01,2026-01-27,2036-01-27,2.46,0.0246,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,N,1833044692000000501,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-23T15:01:27Z,2026-01,2026-01-27,2036-01-27,2.46,0.0246,5000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,BGCD,I,1833132951000000301,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-23T15:16:06Z,2026-01,2024-04-10,2034-04-10,2.5975,0.025975,500000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1833095131000000101,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-23T15:24:30Z,2026-01,2026-01-27,2056-01-27,2.448,0.02448,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,GSEF,I,1833117518000000201,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-23T15:24:43Z,2026-01,2026-01-27,2056-01-27,2.4475,0.024475,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,GSEF,I,1833119636000000101,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,24,2Y,1.998631,2026-01-23T15:31:38Z,2026-01,2026-01-15,2028-01-15,2.3975,0.023975,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1833138842000001601,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-23T15:41:35Z,2026-01,2026-01-23,2056-01-23,2.481,0.02481,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1833169666000001301,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-23T15:41:35Z,2026-01,2026-01-15,2056-01-15,2.445,0.02445,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1833169668000001501,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-23T15:41:35Z,2026-01,2026-01-14,2056-01-14,2.442,0.02442,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1833169670000001701,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-23T15:41:35Z,2026-01,2026-01-13,2056-01-13,2.4405,0.024405,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1833169671000001801,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-23T15:41:35Z,2026-01,2026-01-13,2056-01-13,2.4345,0.024345,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1833169672000001901,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-23T15:45:51Z,2026-01,2026-01-27,2036-01-27,2.4587,0.024587,4000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1833180472000000501,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-23T17:02:14Z,2026-01,2026-01-27,2056-01-27,2.4542,0.024542,3000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1833468713000001101,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-23T18:22:08Z,2026-01,2026-01-27,2056-01-27,2.457,0.02457,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1834663890000000401,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-01-23T18:30:06Z,2026-01,2026-02-02,2031-02-02,2.5,0.025,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1834760419000000101,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-01-23T19:00:02Z,2026-01,2026-02-02,2031-02-02,2.5,0.025,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1834912461000000601,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-01-23T19:01:18Z,2026-01,2026-02-02,2031-02-02,2.5,0.025,2000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1834917938000000201,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-23T19:28:37Z,2026-01,2026-02-02,2036-02-02,2.5,0.025,1000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1834987628000000101,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-23T19:28:37Z,2026-01,2026-02-02,2036-02-02,2.5,0.025,900000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1834987629000000201,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-23T19:28:37Z,2026-01,2026-02-02,2036-02-02,2.5,0.025,1000000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,TWSF,N,1834987949000000501,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-23T19:28:37Z,2026-01,2026-02-02,2036-02-02,2.5,0.025,900000.0,ZCIS,3,Zero-coupon inflation swap vs USA CPI-U,TWSF,N,1834988199000000101,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-23T19:37:16Z,2026-01,2026-01-27,2056-01-27,2.461,0.02461,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1834997481000000201,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-23T19:47:43Z,2026-01,2026-01-27,2056-01-27,2.46,0.0246,5000000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1835033178000000501,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,120,10Y,9.998631,2026-01-23T19:52:01Z,2026-01,2026-01-27,2036-01-27,2.478,0.02478,620000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1835075699000000301,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,360,30Y,29.998631,2026-01-23T19:53:48Z,2026-01,2026-01-27,2056-01-27,2.458,0.02458,130000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1835082466000000401,January_CFTC_121733.zip
DTCC_SDR_PUBLIC,TERM_RATE_PARITY,US_CPI_TERM,US CPI-U,USA CPI-U,60,5Y,4.999316,2026-01-23T20:53:02Z,2026-01,2024-04-04,2029-04-04,2.535,0.02535,310000.0,YYIS,3,Year-on-year inflation swap vs USA CPI-U,TWSF,I,1835342153000000301,January_CFTC_121733.zip
